"Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
14,2,1,"Old","and then roadrunner represented as a green dot",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and of course you see the red dot chasing the green dot all around",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and it’s and it’s represented like a maze",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and eventually um coyote like he loses the roadrunner",NA,"like",NA,"14-2-1-Old"
14,2,1,"Old","and he gets off on the side path",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and he trips over himself",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and like hit the light on his mining hat breaks ?",NA,"like","?","14-2-1-Old"
14,2,1,"Old","and it’s pitch black again so you only see like his eyes ?",NA,"like","?","14-2-1-Old"
14,2,1,"Old","and he takes a match",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and he lights up the match",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and all of a sudden you see a bunch of dynamite and TNT behind him",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and it explodes",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and it shows above ground like as it exploded",NA,"like","?","14-2-1-Old"
14,2,1,"Old","and the earth like kinda came up",NA,"like, kinda",NA,"14-2-1-Old"
14,2,1,"Old","like the cacti above ground like kinda came up a little bit",NA,"like, like, kinda",NA,"14-2-1-Old"
14,2,1,"Old","and it spelled up the word YIKES",NA,NA,NA,"14-2-1-Old"
14,2,1,"Old","and that was the end of it",NA,NA,NA,"14-2-1-Old"
14,3,2,"New","so the cartoon starts out",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and we see uh roadrunner being chased by wile e. coyote",NA,NA,NA,"14-3-2-New"
14,3,2,"New","aand we see them like their picture is kinda blurred",NA,"like, kinda",NA,"14-3-2-New"
14,3,2,"New","’cause they’re running really fast",NA,NA,NA,"14-3-2-New"
14,3,2,"New","so like their colors are blurred and stuff like that",NA,"like, and stuff like that",NA,"14-3-2-New"
14,3,2,"New","aand they’re running really fast",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then it freeze frames on the roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and like it shows",NA,"like",NA,"14-3-2-New"
14,3,2,"New","it’s a freeze frame and then it shows his name roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then it shows his name like in latin",NA,"like",NA,"14-3-2-New"
14,3,2,"New","like incredibilus something in parentheses","yeah","like, something",NA,"14-3-2-New"
14,3,2,"New","and then it freeze frames on coyote",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and it shows it’s name coyote",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then its name like in latin in parentheses um carnivoris vulgaris",NA,"like",NA,"14-3-2-New"
14,3,2,"New","alright ?",NA,NA,"?","14-3-2-New"
14,3,2,"New","and then like it starts going in slow motion like it’s working up the speed",NA,"like, like",NA,"14-3-2-New"
14,3,2,"New","and then",NA,NA,NA,"14-3-2-New"
14,3,2,"New","oh and in the freeze frame",NA,NA,NA,"14-3-2-New"
14,3,2,"New","you see coyote with a fork and knife in his hand like this ?",NA,NA,"?","14-3-2-New"
14,3,2,"New","and he has a handkerchief around his neck",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and so he’s about to he’s about to to stab the roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","but the roadrunner goes MEEP MEEP",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he’s just darts off",NA,"just",NA,"14-3-2-New"
14,3,2,"New","so instead he stabs the ground",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he’s on the ground",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he’s frustrated",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and all of a sudden he has an idea and he points up like that",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and the next scene it shows",NA,NA,NA,"14-3-2-New"
14,3,2,"New","it shows like a big rock",NA,"like",NA,"14-3-2-New"
14,3,2,"New","and it shows like a big spring attached to the rock",NA,"like",NA,"14-3-2-New"
14,3,2,"New","a metal spring",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and it shows a boxing glove on the end of the spring",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he starts to coil up the spring and the boxing glove",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he attaches like a latch onto the rock like to hold it in place",NA,"like, like",NA,"14-3-2-New"
14,3,2,"New","and then he stands behind the rock",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and when he sees the roadrunner coming",NA,NA,NA,"14-3-2-New"
14,3,2,"New","like he lets go of the latch expecting the boxing glove to go out",NA,"like",NA,"14-3-2-New"
14,3,2,"New","but instead the rock goes backwards",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and smashes him into the wall behind him",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then you know he’s like st standing there",NA,"you know, like",NA,"14-3-2-New"
14,3,2,"New","and he’s stunned ’cause he got smashed",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then the boxing gloves comes backwards",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and smashes him in the face",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and so the next scene it shows like a blueprint ?",NA,"like","?","14-3-2-New"
14,3,2,"New","and it shows like a drawing he has",NA,"like",NA,"14-3-2-New"
14,3,2,"New","and shows like uh two cliffs attached by um a wire ?",NA,"like","?","14-3-2-New"
14,3,2,"New","aand it shows like his plans written on the side",NA,"like",NA,"14-3-2-New"
14,3,2,"New","like it says uh",NA,"like",NA,"14-3-2-New"
14,3,2,"New","walk across wire with anvil",NA,NA,NA,"14-3-2-New"
14,3,2,"New","drop anvil on the roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then roadrunner burger",NA,NA,NA,"14-3-2-New"
14,3,2,"New","okay so",NA,NA,NA,"14-3-2-New"
14,3,2,"New","he takes the anvil and he starts to walk across",NA,NA,NA,"14-3-2-New"
14,3,2,"New","but the the wire  the wire starts to like fall down to the ground",NA,"like",NA,"14-3-2-New"
14,3,2,"New","so he’s standing on the ground now with the wire underneath",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and holding the anvil",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then the roadrunner comes up and goes MEEP MEEP",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then runs away",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and so he throws the anvil to the side",NA,NA,NA,"14-3-2-New"
14,3,2,"New","thinking he is gonna go after the roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","but when he throws the anvil like he gets launched into the sky",NA,"like",NA,"14-3-2-New"
14,3,2,"New","alright ?",NA,NA,"?","14-3-2-New"
14,3,2,"New","aand as he’s flying back down to the ground um",NA,NA,NA,"14-3-2-New"
14,3,2,"New","like",NA,"like",NA,"14-3-2-New"
14,3,2,"New","like yeah it’s okay I have my backpack on",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he pulls the ripcord to open it expecting a parachute",NA,NA,NA,"14-3-2-New"
14,3,2,"New","but in fact a buns of a bunch of utensils come flying out",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then he grabs a box of aspirin",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he opens up the box of aspirin",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and the aspirin flies up",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he takes some of that aspirin and gulps it down",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then he waves to screen bye bye",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then he falls to the ground",NA,NA,NA,"14-3-2-New"
14,3,2,"New","aand the next scene",NA,NA,NA,"14-3-2-New"
14,3,2,"New","it shows again the roadrunner being chased by coyote",NA,NA,NA,"14-3-2-New"
14,3,2,"New","aand it shows a sign for a cactus mine",NA,NA,NA,"14-3-2-New"
14,3,2,"New","so they run into this mine",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and the roadrunner goes ahead",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then you see coyote going in",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and it keeps getting darker and darker in the mine",NA,NA,NA,"14-3-2-New"
14,3,2,"New","so it’s pitch black",NA,NA,NA,"14-3-2-New"
14,3,2,"New","so he runs back towards the entrance",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he grabs a mining hat",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he runs",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and oh and the roadrunner comes in uh",NA,NA,NA,"14-3-2-New"
14,3,2,"New","the roadrunner was following coyote",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he goes MEEP MEEP",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then goes back into the cave",NA,NA,NA,"14-3-2-New"
14,3,2,"New","aand so",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then the coyote follows the roadrunner after that",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and then from this point on the uh coyote is represented by a red dot",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and the roadrunner is represented by a green dot",NA,NA,NA,"14-3-2-New"
14,3,2,"New","so and it shows like a maze",NA,NA,NA,"14-3-2-New"
14,3,2,"New","like they’re",NA,"like",NA,"14-3-2-New"
14,3,2,"New","like the uh coyote is chasing the roadrunner through like this maze",NA,"like, like",NA,"14-3-2-New"
14,3,2,"New","and eventually the coyote loses track of roadrunner",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he pulls off on the side path",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he actually trips over himself",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and his light goes out",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and he takes a match because he can’t see anything",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and you just see his eyes ?",NA,NA,"?","14-3-2-New"
14,3,2,"New","and he lights the match",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and you see a bunch of dynamite and TNT behind him",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and it all explodes ?",NA,NA,"?","14-3-2-New"
14,3,2,"New","and then it the it goes above ground",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and you see like a bunch of cacti like they come off the ground",NA,"like, like",NA,"14-3-2-New"
14,3,2,"New","and then they come back and it spells YIKES",NA,NA,NA,"14-3-2-New"
14,3,2,"New","and that’s the end of the cartoon",NA,NA,NA,"14-3-2-New"
15,1,1,"New","okay so basically like",NA,"basically, like",NA,"15-1-1-New"
15,1,1,"New","like always like the coyote is chasing the roadrunner",NA,"like, like",NA,"15-1-1-New"
15,1,1,"New","and like he misses him",NA,"like",NA,"15-1-1-New"
15,1,1,"New","like he goes with the forks and like the knife",NA,"like, like",NA,"15-1-1-New"
15,1,1,"New","and he goes to get him",NA,NA,NA,"15-1-1-New"
15,1,1,"New","but he misses him",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and then like um",NA,"like",NA,"15-1-1-New"
15,1,1,"New","coyote you know he gets maad",NA,"you know",NA,"15-1-1-New"
15,1,1,"New","and then roadrunner keeps running",NA,NA,NA,"15-1-1-New"
15,1,1,"New","starts running faster and faster and faster",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and then he sets up the coyote sets up a trap",NA,NA,NA,"15-1-1-New"
15,1,1,"New","on the rock he puts like a punching glove ?",NA,"like","?","15-1-1-New"
15,1,1,"New","like a boxing glove ?",NA,"like","?","15-1-1-New"
15,1,1,"New","and like with a resort",NA,"like",NA,"15-1-1-New"
15,1,1,"New","so like it will get him when he’s running",NA,"like",NA,"15-1-1-New"
15,1,1,"New","like he’ll pass the rock",NA,"like",NA,"15-1-1-New"
15,1,1,"New","but instead of like punching the roadrunner",NA,"like",NA,"15-1-1-New"
15,1,1,"New","like the rock comes back to the coyote",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and like he gets punched and he gets hurt",NA,"like",NA,"15-1-1-New"
15,1,1,"New","so he gets mad again",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and co and obviously the roadrunner escapes again",NA,NA,NA,"15-1-1-New"
15,1,1,"New","so he goes on a cliff the coyote",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and he has like this iron weight",NA,"like",NA,"15-1-1-New"
15,1,1,"New","like he’s trying to you know",NA,"like, you know",NA,"15-1-1-New"
15,1,1,"New","drop down onto the roadrunner",NA,NA,NA,"15-1-1-New"
15,1,1,"New","as he’s passing like down the cliff ?",NA,"like","?","15-1-1-New"
15,1,1,"New","and like he’s trying to get to the other side of the cliff",NA,"like",NA,"15-1-1-New"
15,1,1,"New","through like a string ?",NA,"like","?","15-1-1-New"
15,1,1,"New","like aa",NA,"like",NA,"15-1-1-New"
15,1,1,"New","yeah he’s trying to like walk through a rope",NA,"like",NA,"15-1-1-New"
15,1,1,"New","but like obviously what he has is like really heavy",NA,"like, like",NA,"15-1-1-New"
15,1,1,"New","so he goes down",NA,NA,NA,"15-1-1-New"
15,1,1,"New","with the with the weight in his hand",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and like roadrunner is coming this way",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and he stops right in front of the roadrunner",NA,NA,NA,"15-1-1-New"
15,1,1,"New","with the weight in his hands",NA,NA,NA,"15-1-1-New"
15,1,1,"New","so roadrunner just like you know sticks his tongue out",NA,"just, like, you know",NA,"15-1-1-New"
15,1,1,"New","and he goes back",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and then he coyote just he resorts up",NA,"just",NA,"15-1-1-New"
15,1,1,"New","and obviously you know",NA,"you know",NA,"15-1-1-New"
15,1,1,"New","’cause it’s like a resort the string his on ?",NA,NA,"?","15-1-1-New"
15,1,1,"New","so he goes up and he flies up",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and then like he’s trying to get a parachute out ?",NA,"like","?","15-1-1-New"
15,1,1,"New","but instead of a parachute he brought like the wrong bag",NA,"like",NA,"15-1-1-New"
15,1,1,"New","so it’s like aspirin and like vitamins and stuff like that",NA,"like, like, and stuff like that",NA,"15-1-1-New"
15,1,1,"New","so he falals and like he falls",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and he goes into a cave",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and like he’s trying to get a light ?",NA,"like","?","15-1-1-New"
15,1,1,"New","like you know those hats with the little lights on top ?",NA,"like, you know","?","15-1-1-New"
15,1,1,"New","and he’s trying one of those",NA,NA,NA,"15-1-1-New"
15,1,1,"New","so he can look for the roadrunner",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and the roadrunner is in there",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and as he’s trying to get the hat roadrunner comes with a hat already",NA,NA,NA,"15-1-1-New"
15,1,1,"New","he had a green hat and coyote had a red hat like a red light",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and he’s like sticks his tongue out and goes back",NA,"like",NA,"15-1-1-New"
15,1,1,"New","so they start chasing each other",NA,NA,NA,"15-1-1-New"
15,1,1,"New","they go up and down through like a maze ?",NA,"like","?","15-1-1-New"
15,1,1,"New","the cave is like a maze",NA,NA,NA,"15-1-1-New"
15,1,1,"New","aand first like he had to go up and down",NA,"like",NA,"15-1-1-New"
15,1,1,"New","then the roadrunner goes in circles",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and they end up going in circles like five six times",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and then he goes into like a little hole",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and like coyote keeps going in circles",NA,"like",NA,"15-1-1-New"
15,1,1,"New","and then he finally realizes",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and then he makes him go through a zigzag",NA,NA,NA,"15-1-1-New"
15,1,1,"New","aand like finally he",NA,"like",NA,"15-1-1-New"
15,1,1,"New","he makes the coyote like go in a really dark space ?",NA,"like","?","15-1-1-New"
15,1,1,"New","so like he he’s like stuck in like a dark spot",NA,"like, like, like",NA,"15-1-1-New"
15,1,1,"New","aand he like lights a match ?",NA,"like","?","15-1-1-New"
15,1,1,"New","to to you know see something ?",NA,"you know","?","15-1-1-New"
15,1,1,"New","and see where he is",NA,NA,NA,"15-1-1-New"
15,1,1,"New","and like he’s stuck in like dynamite ?",NA,"like, like","?","15-1-1-New"
15,1,1,"New","so pretty much he blows himself up",NA,"pretty much",NA,"15-1-1-New"
15,1,1,"New","and like the gl… says like YIPE at the end I don’t know",NA,"like, like, I don't know",NA,"15-1-1-New"
15,1,1,"New","that’s basically it",NA,"basically",NA,"15-1-1-New"
15,2,1,"Old","okay","can you go slower ?",NA,NA,"15-2-1-Old"
15,2,1,"Old","go a little slower ? okay",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","alright basically like",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","the coyote is chasing the roadrunner","mm-hmm",NA,NA,"15-2-1-Old"
15,2,1,"Old","you know like the usual",NA,"you know, like",NA,"15-2-1-Old"
15,2,1,"Old","aand he’s chasing him with a knife and a fork",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","and he has a napkin on his on his neck","ah okay",NA,NA,"15-2-1-Old"
15,2,1,"Old","and he’s chasing him he’s chasing him",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","and then the roadrunner he comes to like a stop right ?",NA,"like","?","15-2-1-Old"
15,2,1,"Old","like he comes to a stop ?",NA,"like","?","15-2-1-Old"
15,2,1,"Old","and then he like he starts running slower",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","and then he starts running really fast again ?",NA,NA,"?","15-2-1-Old"
15,2,1,"Old","and coyote starts chasing him again",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","aand like hee just escapes",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","and coyote like you know goes with the fork like that",NA,"like, you know",NA,"15-2-1-Old"
15,2,1,"Old","with the fork and the knife","ah",NA,NA,"15-2-1-Old"
15,2,1,"Old","’cause he misses him","mm-hmm",NA,NA,"15-2-1-Old"
15,2,1,"Old","so then that’s the first time he tries to get him",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","the second time he tries to get to him get him",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","he puts a punching glove like a um boxing glove on a rock",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","and he puts like a resort on it ?",NA,"like","?","15-2-1-Old"
15,2,1,"Old","so like when he","the spiral ?","like",NA,"15-2-1-Old"
15,2,1,"Old","yeah the spiral thing ?","uh-huh",NA,"?","15-2-1-Old"
15,2,1,"Old","so he puts a resort on it",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","so when the roadrunner is gonna pass",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","it’s gonna punch him ? get him?","uh-huh",NA,"?, ?","15-2-1-Old"
15,2,1,"Old","soo the roadrunner’s passing",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","but instead of like",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","you know he’s trying to get him",NA,"you know",NA,"15-2-1-Old"
15,2,1,"Old","so when he pulls the resort ?",NA,NA,"?","15-2-1-Old"
15,2,1,"Old","instead of like going forward it goes backwards",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","so it hits him","uh-huh ah okay",NA,NA,"15-2-1-Old"
15,2,1,"Old","so he’s like crushed into a wall","the rock ? or like the punching glove ?","like",NA,"15-2-1-Old"
15,2,1,"Old","the rock and then the punching glove","ah okay",NA,NA,"15-2-1-Old"
15,2,1,"Old","yeah",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","aand then that’s the second time",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","so he was mad about that",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","so then the third time he gets like an iron",NA,"like",NA,"15-2-1-Old"
15,2,1,"Old","you know like those heavy like iron weights ?","anvils ?","you know, like, like","?","15-2-1-Old"
15,2,1,"Old","yeah anvils there you go",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","that’s what it was",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","and he’s trying to",NA,NA,NA,"15-2-1-Old"
15,2,1,"Old","he’s walking like on a rope ?",NA,"like","?","15-2-1-Old"
15,2,1,"Old","and it’s like but this is like a resort ?",NA,"like, like","?","15-2-1-Old"
15,2,1,"Old","like a rubber type of rope I think",NA,"like, I think",NA,"15-2-1-Old"
15,2,1,"Old","’cause he’s shot up afterwards","okay",NA,NA,"15-2-1-Old"
15,2,1,"Old","so he’s walking on this rope",NA,NA,NA,"15-2-1-Old"
